0.00;0.00;13.61;125.00;574.90;450.12;457.96;594.45
3.09;0.00;13.61;125.00;580.49;459.92;451.57;586.80
6.19;0.00;13.61;125.00;580.39;461.67;450.51;586.75
9.28;0.00;13.61;125.00;580.59;462.47;449.29;585.73
12.38;0.00;13.61;125.00;580.35;463.04;449.06;585.92
15.47;0.00;13.61;125.00;580.98;463.51;449.24;586.33
18.57;0.00;13.61;125.00;580.67;463.82;448.78;586.43
21.66;0.00;13.61;125.00;581.31;464.08;448.27;586.53
24.76;0.00;13.61;125.00;581.59;465.33;447.59;585.96
27.85;0.00;13.61;125.00;584.90;467.41;444.49;584.22
0.00;2.59;5.38;125.00;576.06;453.27;457.27;596.20
3.09;2.59;5.38;125.00;581.35;459.35;452.51;587.10
6.19;2.59;5.38;125.00;582.20;460.08;451.04;584.59
9.28;2.59;5.38;125.00;582.37;459.75;451.35;583.39
12.38;2.59;5.38;125.00;582.86;459.82;451.39;582.76
15.47;2.59;5.38;125.00;582.69;459.33;450.94;581.51
18.57;2.59;5.38;125.00;583.02;459.67;451.31;581.82
21.66;2.59;5.38;125.00;583.00;459.25;450.25;581.24
24.76;2.59;5.38;125.00;583.59;459.71;449.76;580.51
27.85;2.59;5.38;125.00;587.25;461.65;446.63;578.78
0.00;5.18;5.38;125.00;574.22;446.39;458.08;591.51
3.09;5.18;5.38;125.00;578.96;454.80;451.22;582.67
6.19;5.18;5.38;125.00;579.43;455.98;448.88;579.73
9.28;5.18;5.38;125.00;579.29;456.45;448.71;578.84
12.38;5.18;5.38;125.00;579.41;456.61;447.84;578.31
15.47;5.18;5.38;125.00;579.25;456.49;448.14;577.67
18.57;5.18;5.38;125.00;580.00;456.53;447.29;576.94
21.66;5.18;5.38;125.00;578.84;455.22;447.00;577.08
24.76;5.18;5.38;125.00;580.53;455.61;446.73;576.67
27.85;5.18;5.38;125.00;582.78;457.75;443.41;575.10
0.00;7.78;5.38;125.00;571.24;443.94;456.41;588.88
3.09;7.78;5.38;125.00;577.65;452.12;449.61;580.04
6.19;7.78;5.38;125.00;578.24;454.39;448.29;577.69
9.28;7.78;5.38;125.00;578.39;454.98;447.69;576.98
12.38;7.78;5.38;125.00;578.25;454.76;447.24;577.06
15.47;7.78;5.38;125.00;577.96;454.57;447.20;576.43
18.57;7.78;5.38;125.00;578.55;456.08;447.29;576.37
21.66;7.78;5.38;125.00;578.45;454.90;446.57;576.27
24.76;7.78;5.38;125.00;578.84;455.29;446.12;575.65
27.85;7.78;5.38;125.00;582.06;457.37;443.12;573.82
0.00;10.37;5.38;125.00;574.14;448.73;461.06;595.63
3.09;10.37;5.38;125.00;579.92;456.71;452.47;585.02
6.19;10.37;5.38;125.00;580.39;458.43;450.51;582.27
9.28;10.37;5.38;125.00;580.02;459.22;449.82;581.27
12.38;10.37;5.38;125.00;579.76;459.88;449.00;581.61
15.47;10.37;5.38;125.00;579.63;459.33;449.84;581.35
18.57;10.37;5.38;125.00;579.82;460.39;448.55;581.33
21.66;10.37;5.38;125.00;580.16;460.47;448.59;581.67
24.76;10.37;5.38;125.00;580.25;461.43;447.73;581.69
27.85;10.37;5.38;125.00;583.10;462.86;444.31;580.20
0.00;12.96;5.38;125.00;574.41;449.71;459.94;595.86
3.09;12.96;5.38;125.00;580.25;459.69;452.57;587.75
6.19;12.96;5.38;125.00;581.24;462.45;451.08;585.98
9.28;12.96;5.38;125.00;581.29;463.31;450.49;585.92
12.38;12.96;5.38;125.00;581.69;464.33;450.31;585.04
15.47;12.96;5.38;125.00;581.08;464.57;450.39;586.16
18.57;12.96;5.38;125.00;580.63;465.57;450.27;587.22
21.66;12.96;5.38;125.00;581.47;466.16;449.84;587.59
24.76;12.96;5.38;125.00;581.73;466.12;448.65;587.57
27.85;12.96;5.38;125.00;585.51;468.20;445.59;586.27
0.00;15.55;5.38;125.00;572.80;451.92;458.00;598.06
3.09;15.55;5.38;125.00;579.06;460.59;451.25;588.45
6.19;15.55;5.38;125.00;579.12;462.37;449.16;586.00
9.28;15.55;5.38;125.00;579.49;463.14;449.10;585.00
12.38;15.55;5.38;125.00;580.12;463.06;449.08;584.65
15.47;15.55;5.38;125.00;579.47;463.29;448.84;585.37
18.57;15.55;5.38;125.00;580.06;463.75;448.84;585.37
21.66;15.55;5.38;125.00;580.25;463.80;447.94;585.27
24.76;15.55;5.38;125.00;581.04;464.61;447.31;584.69
27.85;15.55;5.38;125.00;583.96;466.02;443.96;583.08
0.00;18.15;5.38;125.00;572.31;449.10;457.33;596.45
3.09;18.15;5.38;125.00;578.59;458.53;449.90;586.69
6.19;18.15;5.38;125.00;579.24;460.80;448.98;584.35
9.28;18.15;5.38;125.00;579.12;460.76;448.12;583.47
12.38;18.15;5.38;125.00;579.37;460.59;447.41;583.18
15.47;18.15;5.38;125.00;579.22;461.16;448.22;582.65
18.57;18.15;5.38;125.00;579.61;461.24;447.80;582.49
21.66;18.15;5.38;125.00;579.53;461.65;447.39;582.53
24.76;18.15;5.38;125.00;580.33;461.49;446.73;582.82
27.85;18.15;5.38;125.00;580.71;461.57;446.86;582.20
0.00;20.74;5.38;125.00;573.71;447.90;457.63;594.39
3.09;20.74;5.38;125.00;580.35;455.78;451.59;584.37
6.19;20.74;5.38;125.00;581.12;457.24;449.51;581.53
9.28;20.74;5.38;125.00;580.59;457.20;449.59;580.22
12.38;20.74;5.38;125.00;580.47;457.49;448.75;580.25
15.47;20.74;5.38;125.00;580.33;457.35;448.75;579.75
18.57;20.74;5.38;125.00;580.22;457.35;448.22;579.16
21.66;20.74;5.38;125.00;580.24;457.29;447.57;578.61
24.76;20.74;5.38;125.00;581.35;456.82;446.98;578.12
27.85;20.74;5.38;125.00;583.29;458.35;443.98;576.63
0.00;23.33;5.38;125.00;579.29;452.43;450.49;581.71
3.09;23.33;5.38;125.00;580.43;454.49;449.71;580.14
6.19;23.33;5.38;125.00;580.90;455.49;449.18;579.06
9.28;23.33;5.38;125.00;580.41;455.37;448.31;579.45
12.38;23.33;5.38;125.00;580.98;456.24;448.84;578.53
15.47;23.33;5.38;125.00;581.02;455.71;448.00;578.33
18.57;23.33;5.38;125.00;581.04;455.53;447.86;578.31
21.66;23.33;5.38;125.00;582.22;455.78;447.65;577.73
24.76;23.33;5.38;125.00;584.06;456.51;445.18;576.71
27.85;23.33;5.38;125.00;591.25;462.98;436.02;570.84
